time,seconds_elapsed,magneticBearing
1749659410520087300,1.69508740234375,339.4439541566549
1749659410530087200,1.705087158203125,333.9832165380565
1749659410540087300,1.71508740234375,334.7988772574773
1749659410550087200,1.725087158203125,334.1954688925098
1749659410560087800,1.735087890625,336.7210499188391
1749659410570088400,1.74508837890625,340.1148347950025
1749659410580088600,1.755088623046875,337.7749695263289
1749659410590088400,1.76508837890625,333.99665585127474
1749659410600088600,1.775088623046875,330.47863884108006
1749659410610088400,1.78508837890625,329.26451389535384
1749659410620089000,1.795089111328125,329.53445610477587
1749659410640089000,1.815089111328125,337.06789984807267
1749659410660089300,1.83508935546875,336.80141039221246
1749659410670089200,1.845089111328125,338.404688953017
1749659410680089000,1.855089111328125,333.434948822922
1749659410690088400,1.86508837890625,332.86485863114365
1749659410700088600,1.875088623046875,326.1291916164113
1749659410710088400,1.88508837890625,318.23969940738573
1749659410720089000,1.895089111328125,308.53017910700174
1749659410730089200,1.905089111328125,307.03039009693066
1749659410740089300,1.91508935546875,303.91742941841323
1749659410750089200,1.925089111328125,311.0548136362447
1749659410760089000,1.935089111328125,321.80131486176964
1749659410770089200,1.945089111328125,326.1038336281188
1749659410780089300,1.95508935546875,328.2985700453685
1749659410790089200,1.965089111328125,329.6887861709027
1749659410800089000,1.975089111328125,329.37000075636666
1749659410810089200,1.985089111328125,323.8806594218179
1749659410820089300,1.99508935546875,324.536637458992
1749659410830089200,2.005089111328125,324.78240768906187
1749659410840089300,2.01508935546875,317.57914919685834
1749659410850089200,2.025089111328125,319.0856170689
1749659410860089300,2.03508935546875,317.12109655260184
1749659410870089200,2.045089111328125,310.23635893733723
1749659410880089000,2.055089111328125,308.6598082540901
1749659410890088400,2.06508837890625,306.3571978757402
1749659410910088400,2.08508837890625,301.60750165996654
1749659410920088600,2.095088623046875,306.86989829633825
1749659410930088400,2.10508837890625,303.4078254156519
1749659410940087800,2.115087890625,309.6678401553247
1749659410950087200,2.125087158203125,311.90594169235055
1749659410960087000,2.135087158203125,300.78414633615523
1749659410970086400,2.14508642578125,295.2531645879675
1749659410980086500,2.15508642578125,299.1480728732921
1749659410990087200,2.165087158203125,289.29004655723327
1749659411000087300,2.17508740234375,293.4046897646092
1749659411010087200,2.185087158203125,298.6731459331958
1749659411020087000,2.195087158203125,294.7751407909519
1749659411030087200,2.205087158203125,300.25643669166817
1749659411040086500,2.21508642578125,299.3577546687704
1749659411050086400,2.22508642578125,296.0753560412904
1749659411060086500,2.23508642578125,293.6820887236197
1749659411070086400,2.24508642578125,292.2490247317751
1749659411080086500,2.25508642578125,289.7988764082721
1749659411090086400,2.26508642578125,287.216073711414
1749659411100086500,2.27508642578125,297.9371429489215
1749659411110086400,2.28508642578125,297.6459743509585
1749659411120086500,2.29508642578125,302.73522524470246
1749659411130086400,2.30508642578125,300.4257843137776
1749659411140085800,2.315085693359375,293.0851337763666
1749659411150086000,2.3250859375,290.7722536170475
1749659411160085800,2.335085693359375,287.57125900823706
1749659411170085600,2.345085693359375,286.3360425157689
1749659411180085800,2.355085693359375,280.06068922111626
1749659411190086400,2.36508642578125,284.42077277885403
1749659411200086500,2.37508642578125,284.42077277885403
1749659411210086400,2.38508642578125,284.03624346792645
1749659411220086500,2.39508642578125,288.9246444576278
1749659411230086400,2.40508642578125,295.4268752176241
1749659411240087000,2.415087158203125,301.1088075386133
1749659411250087700,2.425087646484375,308.65980779134014
1749659411260087800,2.435087890625,300.3112138290973
1749659411270088400,2.44508837890625,291.80140896296564
1749659411280088300,2.45508837890625,286.83747277011605
1749659411290088400,2.46508837890625,279.4623222080256
1749659411300088300,2.47508837890625,282.2004683103246
1749659411310088400,2.48508837890625,287.6843917227044
1749659411320087800,2.495087890625,288.1991638770885
1749659411330087700,2.505087646484375,294.9284743025948
1749659411340088300,2.51508837890625,300.60640830286485
1749659411350088400,2.52508837890625,295.641004245299
1749659411360088300,2.53508837890625,289.6040870134124
1749659411370088400,2.54508837890625,287.4879968903322
1749659411380088300,2.55508837890625,281.7385712343302
1749659411390088400,2.56508837890625,276.00900589901687
1749659411400088600,2.575088623046875,279.2110260344266
1749659411410088400,2.58508837890625,270
1749659411420088600,2.595088623046875,268.4925642559962
1749659411430088400,2.60508837890625,271.5481576444486
1749659411440089000,2.615089111328125,273.48932464435535
1749659411450089200,2.625089111328125,276.58194443359844
1749659411460089000,2.635089111328125,274.8792735561069
1749659411470088400,2.64508837890625,276.58194443359844
1749659411480088300,2.65508837890625,274.763641578572
1749659411490088400,2.66508837890625,273.11084047916233
1749659411500088300,2.67508837890625,275.0796076578307
1749659411510088400,2.68508837890625,274.52882417871126
1749659411520088600,2.695088623046875,274.61992333453264
1749659411530088400,2.70508837890625,275.94686295621784
1749659411540088300,2.71508837890625,274.91656596354835
1749659411553267700,2.728267822265625,275.5872435911883
1749659411563267600,2.738267578125,272.7263109536643
1749659411573267700,2.748267822265625,275.1944288744103
1749659411583267600,2.758267578125,274.39870532709443
1749659411593267700,2.768267822265625,273.8654608904857
1749659411603267800,2.778267822265625,274.14462362812407
1749659411613267700,2.788267822265625,272.38594409615223
1749659411623268400,2.798268310546875,270.7957235911605
1749659411633268500,2.8082685546875,261.51105657841333
1749659411643268400,2.818268310546875,264.596208876695
1749659411653268500,2.8282685546875,264.596208876695
1749659411663268400,2.838268310546875,264.80557112558967
1749659411673268500,2.8482685546875,268.58557672032197
1749659411683268400,2.858268310546875,265.7108466004311
1749659411693268500,2.8682685546875,267.13759466743267
1749659411703268400,2.878268310546875,263.0656516723172
1749659411713268500,2.8882685546875,270.8184554805607
1749659411723268400,2.898268310546875,271.7357046378833
1749659411733268500,2.9082685546875,270
1749659411743268400,2.918268310546875,275.19442894661336
1749659411753268500,2.9282685546875,270
1749659411763268400,2.938268310546875,268.29018598594547
1749659411773269800,2.948269775390625,268.23760895110377
1749659411783269600,2.95826953125,261.3628685403574
1749659411793269800,2.968269775390625,260.43331368887146
1749659411803269600,2.97826953125,259.3396517435065
1749659411813269800,2.988269775390625,257.39984009888866
1749659411823269600,2.99826953125,261.46923425088744
1749659411833269800,3.008269775390625,261.25383779227934
1749659411843269600,3.01826953125,256.84245784254836
1749659411853269500,3.02826953125,256.75948013146706
1749659411863269600,3.03826953125,252.89727140014705
1749659411873269800,3.048269775390625,248.19859051364818
1749659411883269600,3.05826953125,252.0955520058114
1749659411893269800,3.068269775390625,251.05349528780533
1749659411903269600,3.07826953125,255.4397248662783
1749659411913269800,3.088269775390625,259.3803443801875
1749659411923269600,3.09826953125,257.1643907910371
1749659411933269500,3.10826953125,258.9765440547548
1749659411943269600,3.11826953125,255.06858367209347
1749659411953269000,3.12826904296875,254.05460448959684
1749659411963268400,3.138268310546875,251.965714460703
1749659411983266800,3.158266845703125,251.37842044026212
1749659411993266700,3.1682666015625,250.4268748932325
1749659412003266800,3.178266845703125,254.80475118232746
1749659412013266700,3.1882666015625,251.56505117707798
1749659412023266800,3.198266845703125,261.9727625996436
1749659412033266200,3.20826611328125,260.81116421053116
1749659412043266000,3.21826611328125,259.47921559629606
1749659412053266200,3.22826611328125,256.1713488371879
1749659412063266000,3.23826611328125,251.05349528780533
1749659412073265400,3.248265380859375,253.16252722988395
1749659412083265500,3.258265625,254.6871815791613
1749659412093265400,3.268265380859375,260.64702086495504
1749659412103265500,3.278265625,259.41836474471893
1749659412113265400,3.288265380859375,261.253838066452
1749659412123265500,3.298265625,256.9081073153028
1749659412133265400,3.308265380859375,253.23744559876693
1749659412143265500,3.318265625,249.77514091589438
1749659412153265400,3.328265380859375,246.3294625366363
1749659412163265500,3.338265625,245.07152569740518
1749659412173265400,3.348265380859375,245.2726863287513
1749659412183265500,3.358265625,244.47030240179294
1749659412193265400,3.368265380859375,241.6450384812199
1749659412203265500,3.378265625,248.0513007637602
1749659412213265400,3.388265380859375,250.55996560965644
1749659412223265500,3.398265625,254.35775365538916
1749659412233265400,3.408265380859375,252.68835418865078
1749659412243265500,3.418265625,254.55368355906538
1749659412253266200,3.42826611328125,246.8936736039912
1749659412263266800,3.438266845703125,246.52900767778252
1749659412273267700,3.448267822265625,251.13099964665923
1749659412283268400,3.458268310546875,248.45902435428718
1749659412293268200,3.468268310546875,250.74070832677967
1749659412303268400,3.478268310546875,247.96377328164994
1749659412313268500,3.4882685546875,248.31770945691505
1749659412323268400,3.498268310546875,243.14557892080737
1749659412333269000,3.50826904296875,243.43494882292202
1749659412343269000,3.51826904296875,246.19405664640323
1749659412353269000,3.52826904296875,242.70042849020678
1749659412363269000,3.53826904296875,241.5873387699271
1749659412373269000,3.54826904296875,239.68878617090263
1749659412383269000,3.55826904296875,243.43494882292202
1749659412393269000,3.56826904296875,244.72227661530894
1749659412403269000,3.57826904296875,250.8518612878797
1749659412413269000,3.58826904296875,255.46554404154347
1749659412423269000,3.59826904296875,246.52900767778252
1749659412433269000,3.60826904296875,243.43494882292202
1749659412443269000,3.61826904296875,246.10483852394034
1749659412453269000,3.62826904296875,242.81888950673573
1749659412463269000,3.63826904296875,247.94893676384078
1749659412473269000,3.64826904296875,248.07822271735324
1749659412483269000,3.65826904296875,241.8214092883283
1749659412493269000,3.66826904296875,233.93058846802955
1749659412503268900,3.678268798828125,231.73048604831348
1749659412513269000,3.68826904296875,233.67317353654235
1749659412523269000,3.69826904296875,232.94346975730625
1749659412533269000,3.70826904296875,238.79380787302853
1749659412543268900,3.718268798828125,240.0684895726348
1749659412553269000,3.72826904296875,236.3099336415739
1749659412563268900,3.738268798828125,237.65255818568698
1749659412573269000,3.74826904296875,232.46519149487472
1749659412583268900,3.758268798828125,229.22222943098154
1749659412593269000,3.76826904296875,230.98814764894874
1749659412603268900,3.778268798828125,228.3664592895411
1749659412613269000,3.78826904296875,226.23640647214708
1749659412623268900,3.798268798828125,224.62056365803315
1749659412633269000,3.80826904296875,224.62056365803315
1749659412643268900,3.818268798828125,223.98302292555513
1749659412653269000,3.82826904296875,228.21548353330778
1749659412663268900,3.838268798828125,229.8990931917877
1749659412673269000,3.84826904296875,227.51687584902228
1749659412683268900,3.858268798828125,225
1749659412693269000,3.86826904296875,219.4515335589875
1749659412703268900,3.878268798828125,218.65980883861633
1749659412713269000,3.88826904296875,220.4400513431013
1749659412723268900,3.898268798828125,219.59621049410038
1749659412733269000,3.90826904296875,224.61547070958164
1749659412743268900,3.918268798828125,224.58179044665076
1749659412753269000,3.92826904296875,222.90984106434368
1749659412763268900,3.938268798828125,225.3744765366063
1749659412773269000,3.94826904296875,224.62056365803315
1749659412783268900,3.958268798828125,225
1749659412793269000,3.96826904296875,225.3744765366063
1749659412803269000,3.97826904296875,222.67846845547658
1749659412813269000,3.98826904296875,224.62552346339368
1749659412823268900,3.998268798828125,224.6441304855662
1749659412833269000,4.00826904296875,225
1749659412843268900,4.018268798828125,226.24536308377225
1749659412853269000,4.02826904296875,221.30861259796546
1749659412863268900,4.038268798828125,220.89188909501198
1749659412873269000,4.04826904296875,222.39743768014296
1749659412883269000,4.05826904296875,225.69869651583073
1749659412893269000,4.06826904296875,228.199539534443
1749659412903268900,4.078268798828125,229.87927206865237
1749659412913269000,4.08826904296875,227.82712475124396
1749659412923269000,4.09826904296875,225.68205974793253
1749659412933269000,4.10826904296875,226.69464547563868
1749659412943268900,4.118268798828125,223.39997423403204
1749659412953268200,4.128268310546875,224.68345225849617
1749659412963267600,4.138267578125,223.06941181236422
1749659412973267500,4.148267333984375,221.14320007308808
1749659412983266800,4.158266845703125,221.42366615653486
1749659412993266700,4.1682666015625,218.18564753677788
1749659413003266800,4.178266845703125,220.2665602016319
1749659413013266700,4.1882666015625,218.6598092952775
1749659413023266800,4.198266845703125,222.61405504892323
1749659413033266400,4.208266357421875,223.4306435302883
1749659413043266300,4.218266357421875,219.09385952907084
1749659413053266400,4.228266357421875,220.85537525991276
1749659413063265800,4.238265869140625,216.7536802159379
1749659413073265700,4.248265625,217.2164410750484
1749659413083265800,4.258265869140625,211.4568228989532
1749659413093265700,4.268265625,212.55000341896312
1749659413103265800,4.278265869140625,210.7932333679956
1749659413113265700,4.288265625,215.03619576976104
1749659413123265800,4.298265869140625,223.17591182852752
1749659413133265700,4.308265625,222.34580384890975
1749659413143265000,4.31826513671875,225.8184547184183
1749659413153265200,4.32826513671875,219.14398597018658
1749659413163265000,4.33826513671875,218.65980825409008
1749659413173265200,4.34826513671875,216.0273741542691
1749659413183265000,4.35826513671875,210.43972450654854
1749659413193265200,4.36826513671875,208.95099489180237
1749659413203265000,4.37826513671875,203.90766097952974
1749659413213265200,4.38826513671875,204.70243015260692
1749659413223265000,4.39826513671875,207.92358843537772
1749659413233265200,4.40826513671875,206.11391305373704
1749659413243265000,4.41826513671875,209.6831390106002
1749659413253265700,4.428265625,209.24882557393957
1749659413263266600,4.4382666015625,207.299571525383
1749659413273266700,4.4482666015625,208.95099489180237
1749659413283267300,4.458267333984375,207.53197585723782
1749659413293267500,4.468267333984375,205.37156283960476
1749659413303267300,4.478267333984375,206.97284305882593
1749659413313267200,4.48826708984375,208.01789381527146
1749659413323267300,4.498267333984375,206.565051177078
1749659413333267700,4.508267822265625,206.15433615852342
1749659413343267800,4.518267822265625,207.73419130117733
1749659413353267700,4.528267822265625,208.3391324589557
1749659413363268400,4.538268310546875,210.66892692300448
1749659413373268500,4.5482685546875,214.50852419548264
1749659413383268400,4.558268310546875,209.52136115891992
1749659413393268200,4.568268310546875,205.53743333797206
1749659413403268400,4.578268310546875,205.01689292415116
1749659413413268500,4.5882685546875,200.62353078382176
1749659413423268400,4.598268310546875,201.48544403098163
1749659413433268500,4.6082685546875,202.8336536422164
1749659413443269000,4.61826904296875,201.7054375982583
1749659413453269000,4.62826904296875,202.61986524741314
1749659413463269000,4.63826904296875,205.2531645879675
1749659413473269000,4.64826904296875,203.13569706640175
1749659413483269000,4.65826904296875,203.71359413621033
1749659413493269000,4.66826904296875,204.9547502626982
1749659413503269000,4.67826904296875,200.1196335540536
1749659413513269000,4.68826904296875,196.0202925288782
1749659413523268900,4.698268798828125,195.64224599274235
1749659413533269000,4.70826904296875,196.50436098698788
1749659413543268900,4.718268798828125,197.4093031340292
1749659413553269000,4.72826904296875,199.01076701976913
1749659413563268900,4.738268798828125,195.33328440744725
1749659413573269000,4.74826904296875,191.88865808995357
1749659413583268900,4.758268798828125,193.67130747239685
1749659413593269000,4.76826904296875,195.94539618730394
1749659413603268900,4.778268798828125,196.5429831379425
1749659413613269000,4.78826904296875,197.6046331071742
1749659413623268900,4.798268798828125,195.16446080711316
1749659413633269000,4.80826904296875,194.99507919691564
1749659413643268900,4.818268798828125,194.7196599775161
1749659413653269000,4.82826904296875,193.92477332295823
1749659413663268900,4.838268798828125,194.25703603498172
1749659413673269000,4.84826904296875,196.1328403582885
1749659413683268900,4.858268798828125,194.2725141083731
1749659413693269000,4.86826904296875,192.99461686297548
1749659413703268900,4.878268798828125,188.6308018949957
1749659413713269000,4.88826904296875,182.48955291125986
1749659413723268900,4.898268798828125,185.8560133508927
1749659413733269000,4.90826904296875,183.74298813480323
1749659413743268900,4.918268798828125,184.31602765586496
1749659413753269000,4.92826904296875,186.58194461363183
1749659413763268900,4.938268798828125,181.11239962233125
1749659413773269000,4.94826904296875,187.69605169479598
1749659413783268900,4.958268798828125,193.67130747239682
1749659413793269000,4.96826904296875,193.9077779266001
1749659413803268900,4.978268798828125,200.2726863287513
1749659413813269000,4.98826904296875,195.20803914067636
1749659413823268900,4.998268798828125,187.38604290171006
1749659413833269000,5.00826904296875,185.90614082917926
1749659413843268900,5.018268798828125,183.27048793090233
1749659413853269000,5.02826904296875,185.51147739866352
1749659413863268900,5.038268798828125,188.82037889114162
1749659413873269000,5.04826904296875,192.7834542090051
1749659413883268900,5.058268798828125,193.266481545142
1749659413893269000,5.06826904296875,192.18863323673574
1749659413903268900,5.078268798828125,191.48898175132595
1749659413913269000,5.08826904296875,187.36805083864053
1749659413923268900,5.098268798828125,183.20521583115055
1749659413933269000,5.10826904296875,182.72631089732553
1749659413943268900,5.118268798828125,180
1749659413953269000,5.12826904296875,176.24827085712678
1749659413963268400,5.138268310546875,174.53615716117446
1749659413983266600,5.1582666015625,177.11358152629595
1749659413993265700,5.168265625,179.52254622071422
1749659414003265800,5.178265869140625,178.53119934482612
1749659414013266000,5.188265869140625,179.00365207068825
1749659414023265800,5.198265869140625,176.8492837037497
1749659414033265700,5.208265625,174.23736736949095
1749659414043265000,5.21826513671875,178.36342295451445
1749659414053265200,5.22826513671875,178.43777512781227
1749659414063265000,5.23826513671875,180
1749659414073265200,5.24826513671875,184.80348556350117
1749659414083265000,5.25826513671875,185.2374759413815
1749659414093265200,5.26826513671875,184.3250602109341
1749659414103265000,5.27826513671875,181.01397874005283
1749659414113265200,5.28826513671875,180
1749659414123265000,5.29826513671875,175.3645368312534
1749659414133265200,5.30826513671875,174.14398633124895
1749659414143265000,5.31826513671875,172.83063747589463
1749659414153265200,5.32826513671875,170.11859404980208
1749659414163265000,5.33826513671875,172.32552061245295
1749659414173265200,5.34826513671875,172.3493495428309
1749659414183265000,5.35826513671875,170.39479597595403
1749659414193265200,5.36826513671875,171.14799564672794
1749659414203265000,5.37826513671875,168.23171076492048
1749659414213265200,5.38826513671875,165.96375653207352
1749659414223265000,5.39826513671875,165.06858276281864
1749659414233265200,5.40826513671875,164.35775421837874
1749659414243265000,5.41826513671875,163.02028941025813
1749659414253265200,5.42826513671875,163.3007557660064
1749659414263265800,5.438265869140625,159.5377283875387
1749659414273266700,5.4482666015625,155.62353078382176
1749659414283267600,5.458267578125,158.12652131849524
1749659414293268200,5.468268310546875,157.10944786664984
1749659414303268400,5.478268310546875,161.69438770769213
1749659414313268200,5.488268310546875,162.57456497559858
1749659414323268400,5.498268310546875,161.56505174626045
1749659414333268200,5.508268310546875,161.56505176085486
1749659414343268900,5.518268798828125,156.37062290917356
1749659414353269000,5.52826904296875,154.51587369017096
1749659414363268900,5.538268798828125,152.622296369957
1749659414373269000,5.54826904296875,151.03233840923482
1749659414383269000,5.55826904296875,150.25511848414146
1749659414393269000,5.56826904296875,150.0915726116086
1749659414403268900,5.578268798828125,145.5391844427097
1749659414413269000,5.58826904296875,146.07654902211476
1749659414423268900,5.598268798828125,151.0258667343683
1749659414433269000,5.60826904296875,148.96489255148757
1749659414443268900,5.618268798828125,151.35867028499365
1749659414453269000,5.62826904296875,149.51426583183485
1749659414463269000,5.63826904296875,147.8173676995181
1749659414473269000,5.64826904296875,150.2551187030578
1749659414483269000,5.65826904296875,146.99334898091067
1749659414493269000,5.66826904296875,145.95406203444352
1749659414503268900,5.678268798828125,145.38402061516283
1749659414513269000,5.68826904296875,142.45705511569233
1749659414523268900,5.698268798828125,146.08257058158674
1749659414533269000,5.70826904296875,147.90740806100837
1749659414543268900,5.718268798828125,145.51262698278646
1749659414553269000,5.72826904296875,144.4623229771911
1749659414563268900,5.738268798828125,140.9275034928927
1749659414573269000,5.74826904296875,142.4314086059485
1749659414583268900,5.758268798828125,143.47114634711608
1749659414593269000,5.76826904296875,144.60520478365441
1749659414603268900,5.778268798828125,145.74378850426766
1749659414613269000,5.78826904296875,146.30993334968554
1749659414623268900,5.798268798828125,146.73512485111252
1749659414633269000,5.80826904296875,150.55457257260275
1749659414643268900,5.818268798828125,150.70863741693796
1749659414653269000,5.82826904296875,149.95008665863753
1749659414663268900,5.838268798828125,149.03624288564265
1749659414673269000,5.84826904296875,144.64804513907572
1749659414683268900,5.858268798828125,143.7461629205696
1749659414693269000,5.86826904296875,143.0544133140757
1749659414703268900,5.878268798828125,145.47202913504526
1749659414713269000,5.88826904296875,147.28832314196762
1749659414723268900,5.898268798828125,149.23728027516003
1749659414733269000,5.90826904296875,149.03624346792648
1749659414743268900,5.918268798828125,146.7456338959519
1749659414753269000,5.92826904296875,146.309930765405
1749659414763268900,5.938268798828125,145.10503575935212
1749659414773269000,5.94826904296875,146.08828754871968
1749659414783268900,5.958268798828125,146.7456338959519
1749659414793269000,5.96826904296875,147.560236817335
1749659414803268900,5.978268798828125,149.10831467062573
1749659414813269000,5.98826904296875,150.73613643159513
1749659414823268900,5.998268798828125,150.81408343742117
1749659414833269000,6.00826904296875,152.1244893339999
1749659414843268900,6.018268798828125,152.20486011820952
1749659414853269000,6.02826904296875,152.61649544239015
1749659414863268900,6.038268798828125,153.75865005716497
1749659414873269000,6.04826904296875,153.434948822922
1749659414883268900,6.058268798828125,155.4622709891876
1749659414893269000,6.06826904296875,154.47030240179296
1749659414903268900,6.078268798828125,153.434948822922
1749659414913269000,6.08826904296875,154.1231540344644
1749659414923268900,6.098268798828125,152.06285705107848
1749659414933269000,6.10826904296875,153.96219523261712
1749659414943268900,6.118268798828125,155.9987206136215
1749659414953269000,6.12826904296875,154.84069679937377
1749659414963268400,6.138268310546875,156.8542163834648
1749659414973267500,6.148267333984375,157.2605828028973
1749659414983266600,6.1582666015625,157.20347775987128
1749659414993265700,6.168265625,160.76135530025843
1749659415003265800,6.178265869140625,158.93655270646465
1749659415013265700,6.188265625,157.2702680261636
1749659415023265800,6.198265869140625,157.54306084449632
